0.07876	0.50794	0.02552	0.10136
0.07736	0.46954	0.02392	0.0808
0.07876	0.51426	0.02552	0.06024
0.07876	0.4851	0.02552	0.06024
0.08017	0.53552	0.02392	0.0808
0.07876	0.50911	0.02552	0.10136
0.08017	0.53745	0.02392	0.10136
0.07736	0.49316	0.02392	0.06024
0.07736	0.4861	0.02392	0.10136
0.18425	0.21626	0.11324	0.0808
0.18143	0.37937	0.11164	0.12192
0.18284	0.3842	0.11324	0.12192
0.18284	0.21422	0.11483	0.06024
0.18143	0.32057	0.11164	0.12192
0.18143	0.26487	0.11164	0.0808
0.18003	0.27264	0.11164	0.0808
0.18003	0.25967	0.11164	0.0808
0.1744	0.27318	0.10845	0.0808
0.17159	0.28359	0.10686	0.10136
0.17018	0.4218	0.10526	0.12192
0.21378	0.37524	0.12919	0.28475
0.21378	0.34292	0.12919	0.28475
0.21238	0.3841	0.12919	0.28495
0.218	0.35909	0.13078	0.32278
0.20394	0.35309	0.1244	0.26419
0.20113	0.39442	0.12281	0.26377
0.19972	0.40489	0.12281	0.24322
0.20394	0.41431	0.12281	0.22266
0.20113	0.44519	0.12281	0.28536
0.20253	0.40352	0.1244	0.24363
0.20675	0.32747	0.13557	0.24404
0.15471	0.33322	0.11962	0.12192
0.15049	0.35654	0.11643	0.10136
0.17862	0.75837	0.13716	0.20189
0.15331	0.36842	0.11802	0.1618
0.16034	0.52801	0.12759	0.16201
0.16174	0.45644	0.12759	0.1618
0.16315	0.59185	0.13078	0.16139
0.16174	0.52156	0.12919	0.1618
0.15331	0.34751	0.11802	0.14248
0.14768	0.35267	0.11962	0.10136
0.14909	0.33739	0.12121	0.11164
0.11111	0.42764	0.07656	0.14248
0.11111	0.3974	0.07656	0.14248
0.11111	0.43933	0.07656	0.14248
0.11533	0.45281	0.07974	0.14248
0.11111	0.49991	0.07656	0.1616
0.1097	0.4671	0.07656	0.1616
0.11533	0.46522	0.07974	0.1616
0.11111	0.47489	0.07656	0.14248
0.11111	0.462	0.07656	0.14248
0.12236	0.49024	0.08293	0.14248
0.16456	0.50199	0.13557	0.16098
0.14346	0.37034	0.13238	0.0808
0.14487	0.3727	0.13238	0.0808
0.14627	0.34457	0.13397	0.0808
0.14487	0.33819	0.13238	0.0808
0.14346	0.32323	0.13238	0.0808
0.14487	0.34859	0.13238	0.0808
0.14205	0.35796	0.13238	0.0808
0.14487	0.34761	0.13238	0.0808
0.14346	0.39349	0.13238	0.0808
0.14205	0.3529	0.13078	0.0808
0.14346	0.37898	0.13238	0.0808
0.20394	0.43634	0.14354	0.16098
0.20534	0.41749	0.14514	0.16118
0.20534	0.41999	0.14354	0.16118
0.22363	0.43648	0.15311	0.1803
0.1308	0.5828	0.10048	0.16098
0.20394	0.39017	0.14195	0.16118
0.20394	0.39685	0.14195	0.16118
0.20534	0.39678	0.14354	0.16139
0.20394	0.44764	0.14354	0.16118
0.20534	0.41032	0.14354	0.16118
0.20394	0.41373	0.14195	0.16098
0.14909	0.29899	0.11164	0.0808
0.15331	0.39492	0.11164	0.12192
0.15893	0.34229	0.11643	0.12192
0.16174	0.32162	0.11643	0.12192
0.15752	0.264	0.11643	0.12192
0.15893	0.29083	0.11483	0.14248
0.15331	0.33961	0.11164	0.10136
0.15612	0.2989	0.11483	0.10136
0.15893	0.27313	0.11643	0.14248
0.15893	0.26674	0.11483	0.14248
0.15752	0.27172	0.11483	0.10136
0.1519	0.27298	0.11324	0.10136
0.14346	0.32066	0.1244	0.14248
0.15471	0.31674	0.11962	0.14248
0.15752	0.31696	0.11643	0.14248
0.14205	0.30325	0.12281	0.12192
0.14346	0.32406	0.126	0.14248
0.15752	0.28234	0.11802	0.14248
0.13924	0.34173	0.1244	0.12192
0.15752	0.29866	0.11643	0.14248
0.14346	0.2936	0.126	0.14248
0.15612	0.32763	0.11643	0.14248
0.14346	0.30838	0.1244	0.14248
0.16174	0.77445	0.11802	0.24424
0.15612	1	0.14673	0.24363
